Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Real_Price,Log_Return
1987-12-01,241.0,8.81,17.5,115.4,8.99,639.31,23.37,46.42,16.62,639.31,-0.016459808633119032
1988-01-01,250.5,8.86,17.8633,115.7,8.67,662.79,23.43,47.26,17.24,662.79,0.036068728172145584
1988-02-01,258.1,8.9,18.2267,116.0,8.21,681.13,23.5,48.1,17.71,681.13,0.02729498574174881
1988-03-01,265.7,8.95,18.59,116.5,8.37,698.18,23.52,48.85,18.15,698.18,0.024723765500494405
1988-04-01,262.6,9.04,19.6167,117.1,8.72,686.5,23.64,51.28,17.84,686.5,-0.016870723965263953
1988-05-01,256.1,9.14,20.6433,117.5,9.09,667.23,23.8,53.78,17.33,667.23,-0.028471411145563393
1988-06-01,270.7,9.23,21.67,118.0,8.92,702.28,23.95,56.22,18.21,702.28,0.05119737083854537
1988-07-01,269.1,9.31,22.0233,118.5,9.06,695.18,24.04,56.89,17.99,695.18,-0.010161380063307267
1988-08-01,263.7,9.38,22.3767,119.0,9.26,678.37,24.14,57.56,17.52,678.37,-0.024477943035928422
1988-09-01,268.0,9.46,22.73,119.8,8.98,684.83,24.17,58.08,17.65,684.83,0.009477770477414839
1988-01-01,277.4,9.55,23.0733,120.2,8.8,706.49,24.32,58.76,18.17,706.49,0.03113841546355219
1988-11-01,271.0,9.64,23.4167,120.3,8.96,689.61,24.53,59.59,17.69,689.61,-0.0241828273383038
1988-12-01,276.5,9.75,23.75,120.5,9.11,702.44,24.77,60.34,17.98,702.44,0.01843376790321862
1989-01-01,285.4,9.81,24.16,121.1,9.09,721.46,24.81,61.07,18.43,721.46,0.026716948313974982
1989-02-01,294.0,9.9,24.56,121.6,9.17,740.14,24.91,61.83,18.86,740.14,0.025562420871757842
1989-03-01,292.7,10.01,24.96,122.3,9.36,732.65,25.06,62.48,18.62,732.65,-0.010171259409352776
1989-04-01,302.3,10.09,25.0467,123.1,9.18,751.77,25.08,62.29,19.06,751.77,0.025762328020000103
1989-05-01,313.9,10.19,25.1333,123.8,8.86,776.2,25.21,62.15,19.63,776.2,0.03197979283077169
1989-06-01,323.7,10.37,25.22,124.1,8.28,798.5,25.58,62.21,20.15,798.5,0.028324748720261184
1989-07-01,331.9,10.42,24.71,124.4,8.02,816.75,25.65,60.81,20.56,816.75,0.022598082826112385
1989-08-01,346.6,10.55,24.2,124.6,8.11,851.56,25.91,59.46,21.39,851.56,0.041736911026358
1989-09-01,347.3,10.73,23.69,125.0,8.19,850.54,26.28,58.02,21.33,850.54,-0.0011985196194092159
1989-01-01,347.4,10.8,23.4267,125.6,8.01,846.73,26.32,57.1,21.21,846.73,-0.004489570191665663
1989-11-01,340.2,10.92,23.1633,125.9,7.87,827.2,26.56,56.32,20.7,827.2,-0.023335367942298114
1989-12-01,348.6,11.06,22.87,126.1,7.84,846.28,26.85,55.52,21.15,846.28,0.022803770360952023
1990-01-01,339.97,11.14,22.49,127.4,8.21,816.91,26.77,54.04,20.41,816.91,-0.03532134444180227
1990-02-01,330.45,11.23,22.08,128.0,8.47,790.31,26.86,52.81,19.74,790.31,-0.0331036561196879
1990-03-01,338.46,11.32,21.67,128.7,8.59,805.07,26.93,51.54,20.1,805.07,0.018503956606176878
1990-04-01,338.18,11.44,21.5333,128.9,8.79,803.15,27.16,51.14,20.06,803.15,-0.0023877341560282653
1990-05-01,350.25,11.55,21.3967,129.2,8.76,829.89,27.37,50.7,20.72,829.89,0.03275166588349407
1990-06-01,360.39,11.66,21.26,129.9,8.48,849.31,27.48,50.1,21.21,849.31,0.0231310932318257
1990-07-01,360.03,11.73,21.42,130.4,8.47,845.21,27.53,50.29,21.1,845.21,-0.004839137928017996
1990-08-01,330.75,11.78,21.58,131.6,8.75,769.39,27.41,50.2,19.21,769.39,-0.09398712409797476
1990-09-01,315.41,11.83,21.74,132.7,8.89,727.62,27.29,50.15,18.17,727.62,-0.05581905919634661
1990-01-01,307.12,11.93,21.6067,133.5,8.72,704.25,27.35,49.55,17.59,704.25,-0.032645527140273495
1990-11-01,315.29,12.01,21.4733,133.8,8.39,721.37,27.49,49.13,18.02,721.37,0.02401877504286464
1990-12-01,328.75,12.09,21.34,133.8,8.08,752.16,27.66,48.82,18.8,752.16,0.04179688547647363
1991-01-01,325.49,12.11,21.1833,134.6,8.09,740.28,27.53,48.18,18.5,740.28,-0.01592057426627275
1991-02-01,362.26,12.11,21.0267,134.8,7.85,822.68,27.51,47.75,20.56,822.68,0.10553881067171128
1991-03-01,372.28,12.11,20.94,135.0,8.11,844.19,27.46,47.48,21.1,844.19,0.025810284062747223
1991-04-01,379.68,12.13,20.3633,135.2,8.04,859.69,27.47,46.11,21.48,859.69,0.01819427140410191
1991-05-01,377.99,12.14,19.8567,135.6,8.07,853.34,27.41,44.83,21.33,853.34,-0.007413797873126683
1991-06-01,378.29,12.15,19.41,136.0,8.28,851.51,27.35,43.69,21.29,851.51,-0.0021468172599884757
1991-07-01,380.23,12.19,18.84,136.2,8.27,854.62,27.41,42.35,21.38,854.62,0.0036456816826175146
1991-08-01,389.4,12.24,18.33,136.6,7.9,872.67,27.42,41.08,21.85,872.67,0.020900551806532382
1991-09-01,387.2,12.28,17.82,137.2,7.65,863.94,27.4,39.76,21.66,863.94,-0.010054155555908337
1991-01-01,386.88,12.25,17.2033,137.4,7.53,861.97,27.3,38.33,21.64,861.97,-0.002282854674394748
1991-11-01,385.92,12.23,16.5867,137.8,7.42,857.33,27.16,36.85,21.56,857.33,-0.0053975586168808695
1991-12-01,388.51,12.2,15.97,137.9,7.09,862.46,27.08,35.45,21.73,862.46,0.005965862361524439
1992-01-01,416.08,12.24,16.0467,138.1,7.03,922.33,27.13,35.57,23.29,922.33,0.06711430607139564
1992-02-01,412.56,12.28,16.1233,138.6,7.34,911.23,27.12,35.61,23.06,911.23,-0.01210774188166867
1992-03-01,407.36,12.32,16.19,139.3,7.54,895.22,27.07,35.58,22.7,895.22,-0.017725837083830683
1992-04-01,407.41,12.32,16.4833,139.5,7.48,894.05,27.04,36.17,22.71,894.05,-0.0013077961031675203
1992-05-01,414.81,12.32,16.7667,139.7,7.39,908.98,27.0,36.74,23.13,908.98,0.01656138971399499
1992-06-01,408.27,12.32,17.05,140.2,7.26,891.46,26.9,37.23,22.72,891.46,-0.01946252363828299
1992-07-01,415.05,12.34,17.38,140.5,6.84,904.33,26.89,37.87,23.07,904.33,0.014333769930599293
1992-08-01,417.93,12.37,17.71,140.9,6.59,908.02,26.87,38.48,23.18,908.02,0.004072066762909751
1992-09-01,418.48,12.4,18.04,141.3,6.42,906.64,26.86,39.08,23.16,906.64,-0.00152094636574003
1992-01-01,412.5,12.39,18.39,141.8,6.59,890.53,26.74,39.7,22.76,890.53,-0.01792866732363776
1992-11-01,422.84,12.38,18.74,142.0,6.87,911.57,26.7,40.4,23.3,911.57,0.02335159655826658
1992-12-01,435.64,12.39,19.09,141.9,6.77,939.83,26.73,41.18,24.02,939.83,0.030530620185372535
1993-01-01,435.23,12.41,19.34,142.6,6.6,934.33,26.65,41.52,23.87,934.33,-0.0058693129605157665
1993-02-01,441.7,12.45,19.59,143.1,6.26,944.91,26.63,41.91,24.12,944.91,0.011259989978890784
1993-03-01,450.16,12.48,19.84,143.6,5.98,959.65,26.6,42.3,24.48,959.65,0.01547894978881787
1993-04-01,443.08,12.49,19.67,144.0,5.97,941.94,26.56,41.82,24.01,941.94,-0.01862705637160586
1993-05-01,445.25,12.51,19.5,144.2,6.04,945.24,26.55,41.4,24.07,945.24,0.003497285222952139
1993-06-01,448.06,12.52,19.33,144.4,5.96,949.89,26.54,40.98,24.18,949.89,0.004907324913550482
1993-07-01,447.29,12.52,19.69,144.4,5.81,948.25,26.54,41.74,24.12,948.25,-0.0017280078477754036
1993-08-01,454.13,12.52,20.05,144.8,5.68,960.09,26.47,42.39,24.41,960.09,0.01240884949861705
1993-09-01,459.24,12.52,20.41,145.1,5.36,968.89,26.41,43.06,24.61,968.89,0.00912405628751375
1993-01-01,463.9,12.54,20.9,145.7,5.33,974.69,26.35,43.91,24.74,974.69,0.005968385368349107
1993-11-01,462.89,12.56,21.39,145.8,5.72,971.9,26.37,44.91,24.65,971.9,-0.0028665532140635243
1993-12-01,465.95,12.58,21.89,145.8,5.77,978.33,26.41,45.96,24.78,978.33,0.006594117923832255
1994-01-01,472.99,12.62,22.1567,146.2,5.75,990.39,26.43,46.39,25.06,990.39,0.01225176851556682
1994-02-01,471.58,12.67,22.4333,146.7,5.97,984.07,26.43,46.81,24.88,984.07,-0.006401772215391187
1994-03-01,463.81,12.71,22.71,147.2,6.48,964.57,26.43,47.23,24.36,964.57,-0.020014626556703972
1994-04-01,447.23,12.75,23.54,147.4,6.97,928.83,26.49,48.89,23.44,928.83,-0.03775667657307059
1994-05-01,450.9,12.8,24.37,147.5,7.18,935.82,26.56,50.58,23.59,935.82,0.007497420688130672
1994-06-01,454.83,12.84,25.2,148.0,7.1,940.78,26.56,52.12,23.69,940.78,0.005286168123206754
1994-07-01,451.4,12.87,25.91,148.4,7.3,931.17,26.55,53.45,23.42,931.17,-0.010267458451630292
1994-08-01,464.24,12.9,26.62,149.0,7.24,953.8,26.5,54.69,23.95,953.8,0.024012145900758307
1994-09-01,466.96,12.92,27.33,149.4,7.46,956.82,26.47,56.0,23.98,956.82,0.003161280123812051
1994-01-01,463.81,13.01,28.42,149.5,7.74,949.73,26.65,58.19,23.75,949.73,-0.007437552315130862
1994-11-01,461.01,13.1,29.51,149.7,7.96,942.74,26.78,60.35,23.51,942.74,-0.007387204856573215
1994-12-01,455.19,13.17,30.6,149.7,7.81,930.84,26.93,62.58,23.15,930.84,-0.012703124525451356
1995-01-01,465.25,13.18,31.25,150.3,7.78,947.61,26.84,63.65,23.49,947.61,0.0178556209141068
1995-02-01,481.92,13.18,31.9,150.9,7.47,977.66,26.74,64.71,24.14,977.66,0.03121893612450508
1995-03-01,493.15,13.17,32.55,151.4,7.2,997.14,26.63,65.82,24.53,997.14,0.019729220038094467
1995-04-01,507.91,13.24,33.1767,151.9,7.06,1023.6,26.69,66.86,25.07,1023.6,0.02618992291814681
1995-05-01,523.81,13.31,33.8033,152.2,6.63,1053.57,26.76,67.99,25.68,1053.57,0.028858571933950774
1995-06-01,539.35,13.36,34.43,152.5,6.17,1082.69,26.82,69.11,26.26,1082.69,0.02726428788577724
1995-07-01,557.37,13.44,34.68,152.5,6.28,1118.86,26.98,69.62,26.99,1118.86,0.0328616246725598
1995-08-01,559.11,13.51,34.93,152.9,6.49,1119.42,27.05,69.93,26.86,1119.42,0.0005003842340411428
1995-09-01,578.77,13.58,35.18,153.2,6.2,1156.51,27.14,70.3,27.59,1156.51,0.03259615540122274
1995-01-01,582.92,13.65,34.7733,153.7,6.04,1161.01,27.19,69.26,27.54,1161.01,0.003883466512039248
1995-11-01,595.53,13.72,34.3667,153.6,5.93,1186.9,27.34,68.49,28.0,1186.9,0.022054550137234844
1995-12-01,614.57,13.79,33.96,153.5,5.71,1225.65,27.5,67.73,28.75,1225.65,0.032126449436366576
1996-01-01,614.42,13.89,33.9867,154.4,5.65,1218.21,27.55,67.39,28.42,1218.21,-0.006088747297430171
1996-02-01,649.54,14.0,34.0133,154.9,5.81,1283.68,27.66,67.22,29.78,1283.68,0.05234838480394984
1996-03-01,647.07,14.1,34.04,155.7,6.27,1272.23,27.72,66.93,29.36,1272.23,-0.008959686840749303
1996-04-01,647.17,14.16,34.33,156.3,6.51,1267.54,27.73,67.24,29.1,1267.54,-0.0036932520118032205
1996-05-01,661.23,14.21,34.62,156.6,6.74,1292.6,27.78,67.68,29.52,1292.6,0.01957767967600158
1996-06-01,668.5,14.27,34.91,156.7,6.91,1305.97,27.88,68.2,29.67,1305.97,0.010290365840223824
1996-07-01,644.07,14.4,35.2733,157.0,6.87,1255.84,28.08,68.78,28.38,1255.84,-0.03914138829051549
1996-08-01,662.68,14.53,35.6367,157.3,6.64,1289.67,28.28,69.35,28.99,1289.67,0.026581700297755282
1996-09-01,674.88,14.66,36.0,157.8,6.83,1309.25,28.44,69.84,29.27,1309.25,0.015068082483338227
1996-01-01,701.46,14.74,36.91,158.3,6.53,1356.51,28.5,71.38,30.16,1356.51,0.0354607708252284
1996-11-01,735.67,14.82,37.82,158.6,6.2,1419.98,28.61,73.0,31.38,1419.98,0.045727562004251196
1996-12-01,743.25,14.9,38.73,158.6,6.3,1434.61,28.76,74.76,31.51,1434.61,0.010250248263097844
1997-01-01,766.22,14.95,39.2333,159.1,6.58,1474.3,28.77,75.49,32.17,1474.3,0.027290265603599585
1997-02-01,798.39,15.01,39.7367,159.6,6.42,1531.39,28.78,76.22,33.19,1531.39,0.037992518829354636
1997-03-01,792.16,15.06,40.24,160.0,6.69,1515.64,28.81,76.99,32.64,1515.64,-0.010338027701038146
1997-04-01,763.93,15.09,40.3433,160.2,6.89,1459.8,28.84,77.09,31.23,1459.8,-0.03753835196655859
1997-05-01,833.09,15.13,40.4467,160.1,6.71,1592.95,28.92,77.34,33.84,1592.95,0.08728820308040151
1997-06-01,876.29,15.16,40.55,160.3,6.49,1673.47,28.95,77.44,35.31,1673.47,0.04931167189142183
1997-07-01,925.29,15.22,40.58,160.5,6.22,1764.84,29.02,77.4,36.97,1764.84,0.05316071971086737
1997-08-01,927.24,15.27,40.61,160.8,6.3,1765.26,29.08,77.31,36.73,1765.26,0.00023795360017103635
1997-09-01,937.02,15.33,40.64,161.2,6.21,1779.45,29.11,77.18,36.78,1779.45,0.008006339474828442
1997-01-01,951.16,15.39,40.3333,161.6,6.03,1801.83,29.15,76.41,37.0,1801.83,0.012498487320157493
1997-11-01,938.92,15.44,40.0267,161.5,5.88,1779.75,29.27,75.87,36.32,1779.75,-0.012329910111396902
1997-12-01,962.37,15.5,39.72,161.3,5.81,1826.46,29.42,75.38,37.06,1826.46,0.02590676220317369
1998-01-01,963.36,15.55,39.66,161.6,5.54,1824.94,29.46,75.13,36.83,1824.94,-0.0008325574233440291
1998-02-01,1023.74,15.6,39.6,161.9,5.57,1935.73,29.5,74.88,38.86,1935.73,0.058937406536950766
1998-03-01,1076.83,15.64,39.54,162.2,5.65,2032.35,29.52,74.63,40.58,2032.35,0.048708242659786724
1998-04-01,1112.2,15.75,39.35,162.5,5.64,2095.23,29.67,74.13,41.63,2095.23,0.03047057357259806
1998-05-01,1108.42,15.85,39.16,162.8,5.65,2084.26,29.8,73.64,41.22,2084.26,-0.005249456365005753
1998-06-01,1108.39,15.95,38.97,163.0,5.5,2081.65,29.96,73.19,40.99,2081.65,-0.001253027713749068
1998-07-01,1156.58,16.02,38.6767,163.2,5.46,2169.49,30.04,72.55,42.56,2169.49,0.041331268416394645
1998-08-01,1074.62,16.08,38.3833,163.4,5.34,2013.28,30.13,71.91,39.36,2013.28,-0.07472688402712968
1998-09-01,1020.64,16.14,38.09,163.6,4.81,1909.82,30.2,71.27,37.21,1909.82,-0.0527562360816253
1998-01-01,1032.47,16.17,37.9633,164.0,4.53,1927.24,30.18,70.86,37.44,1927.24,0.009079930823444363
1998-11-01,1144.43,16.18,37.8367,164.0,4.83,2136.23,30.21,70.63,41.38,2136.23,0.10295366560038126
1998-12-01,1190.05,16.2,37.71,163.9,4.65,2222.74,30.26,70.43,42.93,2222.74,0.0396980758737663
1999-01-01,1248.77,16.28,37.93333333,164.3,4.72,2326.74,30.34,70.68,44.81,2326.74,0.04572747715662449
1999-02-01,1246.58,16.37,38.15666667,164.5,5.0,2319.83,30.46,71.01,44.56,2319.83,-0.0029742391027693083
1999-03-01,1281.66,16.45,38.38,165.0,5.23,2377.89,30.52,71.21,45.55,2377.89,0.024719632708217636
1999-04-01,1334.76,16.45,39.26,166.2,5.18,2458.52,30.3,72.31,46.97,2458.52,0.03334600303889976
1999-05-01,1332.07,16.45,40.14,166.2,5.54,2453.57,30.3,73.93,46.75,2453.57,-0.0020154360671597988
1999-06-01,1322.55,16.45,41.02,166.2,5.9,2436.03,30.3,75.56,46.27,2436.03,-0.007174441768545732
1999-07-01,1380.99,16.51,42.0,166.7,5.79,2536.05,30.33,77.13,48.01,2536.05,0.040238087426193864
1999-08-01,1327.49,16.58,42.98,167.1,5.94,2431.96,30.37,78.74,45.87,2431.96,-0.04191023586870809
1999-09-01,1318.17,16.64,43.96,167.9,5.92,2403.38,30.34,80.15,45.15,2403.38,-0.011821436684280588
1999-01-01,1300.01,16.66,45.36333333333334,168.2,6.11,2366.05,30.32,82.56,44.26,2366.05,-0.015654181869616562
1999-11-01,1391.0,16.67,46.76666666666667,168.3,6.03,2530.14,30.33,85.07,47.09,2530.14,0.06705273913048711
1999-12-01,1428.68,16.69,48.17,168.3,6.28,2598.68,30.36,87.62,48.11,2598.68,0.026728986623538217
2000-01-01,1425.59,16.71,49.09666666666667,168.8,6.66,2585.38,30.31,89.04,47.59,2585.38,-0.005131124709465357
2000-02-01,1388.87,16.74,50.02333333333333,169.8,6.52,2503.95,30.17,90.19,45.81,2503.95,-0.0320030141035333
2000-03-01,1442.21,16.76,50.95,171.2,6.26,2578.86,29.97,91.11,46.88,2578.86,0.029477955831939056
2000-04-01,1461.36,16.74,51.27333333333333,171.3,5.99,2611.57,29.92,91.63,47.16,2611.57,0.012604132234149126
2000-05-01,1418.48,16.72,51.59666666666667,171.5,6.44,2531.99,29.85,92.1,45.41,2531.99,-0.030946018226404495
2000-06-01,1461.96,16.7,51.92,172.4,6.1,2595.98,29.65,92.19,46.25,2595.98,0.02495853982486674
2000-07-01,1473.0,16.58,52.51333333333334,172.8,6.05,2609.52,29.38,93.03,46.17,2609.52,0.005202201723546732
2000-08-01,1485.46,16.47,53.10666666666666,172.8,5.83,2631.6,29.17,94.08,46.24,2631.6,0.008425729854239023
2000-09-01,1468.05,16.35,53.7,173.7,5.8,2587.28,28.82,94.64,45.15,2587.28,-0.016984895407565943
2000-01-01,1390.14,16.32,52.46666666666667,174.0,5.74,2445.75,28.72,92.31,42.38,2445.75,-0.05625530646673865
2000-11-01,1378.04,16.3,51.23333333333333,174.1,5.72,2423.07,28.66,90.09,41.71,2423.07,-0.00931649313228918
2000-12-01,1330.93,16.27,50.0,174.0,5.24,2341.58,28.62,87.97,40.06,2341.58,-0.034209416032480754
2001-01-01,1335.63,16.17,48.48,175.1,5.16,2335.08,28.27,84.76,39.71,2335.08,-0.00277976341470349
2001-02-01,1305.75,16.07,46.96,175.8,5.1,2273.75,27.98,81.77,38.46,2273.75,-0.026615700925732764
2001-03-01,1185.85,15.97,45.44,176.2,4.89,2060.28,27.75,78.95,34.68,2060.28,-0.09858855495521103
2001-04-01,1189.84,15.88,42.556666666666665,176.9,5.14,2059.03,27.47,73.64,34.5,2059.03,-0.0006068977757765891
2001-05-01,1270.37,15.78,39.67333333333333,177.7,5.39,2188.49,27.19,68.35,36.52,2188.49,0.06097681017943562
2001-06-01,1238.71,15.69,36.79,178.0,5.28,2130.36,26.98,63.27,35.43,2130.36,-0.02692082877407335
2001-07-01,1204.45,15.71,33.96333333333333,177.5,5.24,2077.27,27.09,58.58,34.45,2077.27,-0.025236447893872818
2001-08-01,1178.5,15.72,31.136666666666667,177.5,4.97,2032.51,27.12,53.7,33.63,2032.51,-0.021783049153771144
2001-09-01,1044.64,15.74,28.31,178.3,4.73,1793.57,27.02,48.61,29.63,1793.57,-0.12506343541842802
2001-01-01,1076.59,15.74,27.10333333333333,177.7,4.57,1854.66,27.12,46.69,30.61,1854.66,0.03349334379182403
2001-11-01,1129.68,15.74,25.896666666666665,177.4,4.65,1949.41,27.16,44.69,32.14,1949.41,0.04982537184101683
2001-12-01,1144.93,15.74,24.69,176.7,5.09,1983.56,27.27,42.77,32.68,1983.56,0.017366447382261115
2002-01-01,1140.21,15.74,24.69333333333333,177.1,5.04,1970.92,27.2,42.68,32.45,1970.92,-0.0063927712604924716
2002-02-01,1100.67,15.73,24.69666666666667,177.8,4.91,1895.08,27.09,42.52,31.18,1895.08,-0.039239384810963875
2002-03-01,1153.79,15.73,24.7,178.8,5.28,1975.43,26.93,42.29,32.48,1975.43,0.04152504217203902
2002-04-01,1111.93,15.83,25.38,179.8,5.21,1893.17,26.96,43.21,31.1,1893.17,-0.04253342343612968
2002-05-01,1079.25,15.94,26.06,179.8,5.16,1837.53,27.13,44.37,30.17,1837.53,-0.029830394235862034
2002-06-01,1014.02,16.04,26.74,179.9,4.93,1725.51,27.29,45.5,28.32,1725.51,-0.06289961954144593
2002-07-01,903.59,15.96,27.84,180.1,4.65,1535.89,27.13,47.32,25.19,1535.89,-0.1164126413830441
2002-08-01,912.55,15.88,28.94,180.7,4.26,1545.97,26.9,49.03,25.34,1545.97,0.006541527483340043
2002-09-01,867.81,15.8,30.04,181.0,3.87,1467.74,26.72,50.81,24.03,1467.74,-0.051927742271470095
2002-01-01,854.63,15.89,29.223333333333333,181.3,3.94,1443.05,26.83,49.34,23.61,1443.05,-0.016964873563485156
2002-11-01,909.93,15.98,28.406666666666663,181.3,4.05,1536.43,26.98,47.97,25.11,1536.43,0.06270261423795548
2002-12-01,899.18,16.07,27.59,180.9,4.03,1521.63,27.19,46.69,24.86,1521.63,-0.009679414761083435
2003-01-01,895.84,16.12,28.5,181.7,4.05,1509.31,27.16,48.02,24.65,1509.31,-0.008129535953640138
2003-02-01,837.03,16.17,29.41,183.1,3.9,1399.44,27.03,49.17,22.85,1399.44,-0.0755804361494441
2003-03-01,846.63,16.22,30.32,184.2,3.81,1407.04,26.96,50.39,22.97,1407.04,0.005416050410435091
2003-04-01,890.03,16.2,31.73,183.8,3.96,1482.39,26.99,52.85,24.19,1482.39,0.05216744313835854
2003-05-01,935.96,16.19,33.13999999999999,183.5,3.57,1561.43,27.0,55.29,25.45,1561.43,0.05194641789713182
2003-06-01,988.0,16.17,34.55,183.7,3.33,1646.46,26.95,57.58,26.8,1646.46,0.0530254605365022
2003-07-01,992.54,16.31,35.89333333333333,183.9,3.98,1652.22,27.15,59.75,26.84,1652.22,0.003492309562726426
2003-08-01,989.53,16.45,37.236666666666665,184.6,4.45,1640.97,27.28,61.75,26.61,1640.97,-0.006832307739831717
2003-09-01,1019.44,16.59,38.58,185.2,4.27,1685.09,27.42,63.77,27.26,1685.09,0.026531444435642596
2003-01-01,1038.73,16.86,41.96666666666667,185.0,4.29,1718.83,27.89,69.44,27.74,1718.83,0.01982485196324549
2003-11-01,1049.9,17.12,45.35333333333333,184.5,4.3,1742.02,28.41,75.25,28.03,1742.02,0.013401532616577703
2003-12-01,1080.64,17.39,48.74,184.3,4.27,1794.97,28.89,80.96,28.78,1794.97,0.029942949287993615
2004-01-01,1132.52,17.6,49.82666666666668,185.2,4.15,1872.01,29.09,82.36,29.88,1872.01,0.04202441121281954
2004-02-01,1143.36,17.81,50.91333333333333,186.2,4.08,1879.77,29.28,83.71,29.87,1879.77,0.004136709010651233
2004-03-01,1123.98,18.02,52.0,187.4,3.83,1836.08,29.44,84.94,29.04,1836.08,-0.023516564698352442
2004-04-01,1133.36,18.21,53.38333333333333,188.0,4.35,1845.49,29.66,86.93,29.06,1845.49,0.005111960653713371
2004-05-01,1102.78,18.41,54.76666666666667,189.1,4.72,1785.25,29.8,88.66,27.98,1785.25,-0.033186363440404154
2004-06-01,1132.76,18.6,56.15,189.7,4.73,1827.99,30.02,90.61,28.52,1827.99,0.023658541110394424
2004-07-01,1105.85,18.79,56.69,189.4,4.5,1787.39,30.36,91.63,27.76,1787.39,-0.02246054732655822
2004-08-01,1088.94,18.97,57.23,189.5,4.28,1759.13,30.65,92.45,27.19,1759.13,-0.01593708657818577
2004-09-01,1117.66,19.16,57.77,189.9,4.13,1801.72,30.89,93.13,27.73,1801.72,0.023922395552358665
2004-01-01,1117.21,19.25,58.03,190.9,4.1,1791.56,30.87,93.06,27.45,1791.56,-0.005655015515467083
2004-11-01,1168.94,19.35,58.29,191.0,4.19,1873.53,31.01,93.42,28.58,1873.53,0.044737603244025224
2004-12-01,1199.21,19.44,58.55,190.3,4.23,1929.12,31.27,94.19,29.31,1929.12,0.029239588453214067
2005-01-01,1181.41,19.7,59.10666666666666,190.7,4.22,1896.5,31.63,94.88,28.71,1896.5,-0.017053858240046932
2005-02-01,1199.63,19.97,59.66333333333333,191.8,4.17,1914.7,31.87,95.23,28.87,1914.7,0.009550870250205852
2005-03-01,1194.9,20.23,60.22,193.3,4.5,1892.35,32.04,95.37,28.43,1892.35,-0.011741509446594989
2005-04-01,1164.43,20.46,61.23333333333333,194.6,4.34,1831.78,32.19,96.33,27.43,1831.78,-0.032531271245794906
2005-05-01,1178.28,20.7,62.24666666666667,194.4,4.14,1855.47,32.59,98.02,27.69,1855.47,0.012849861534429944
2005-06-01,1202.25,20.93,63.26,194.5,4.0,1892.25,32.94,99.57,28.14,1892.25,0.019628563968077477
2005-07-01,1222.24,21.11,64.33,195.4,4.18,1914.85,33.07,100.78,28.37,1914.85,0.011872693375871405
2005-08-01,1224.27,21.29,65.39999999999999,196.4,4.26,1908.26,33.18,101.94,28.17,1908.26,-0.0034474584967882803
2005-09-01,1225.92,21.47,66.47,198.8,4.2,1887.77,33.06,102.36,27.76,1887.77,-0.010795593817718883
2005-01-01,1191.96,21.72,67.58999999999999,199.2,4.46,1831.79,33.38,103.87,26.84,1831.79,-0.030102607407911607
2005-11-01,1237.37,21.97,68.71,197.6,4.54,1916.97,34.04,106.45,27.98,1916.97,0.04545218362819187
2005-12-01,1262.07,22.22,69.83,196.8,4.47,1963.18,34.56,108.62,28.53,1963.18,0.0238197929847704
2006-01-01,1278.73,22.41,70.77666666666666,198.3,4.42,1974.05,34.59,109.26,28.55,1974.05,0.0055216624976025305
2006-02-01,1276.65,22.59,71.72333333333334,198.7,4.57,1966.87,34.81,110.5,28.31,1966.87,-0.0036438232414450844
2006-03-01,1293.74,22.78,72.67,199.8,4.72,1982.23,34.9,111.34,28.4,1982.23,0.007779026845049837
2006-04-01,1302.17,23.0,73.27666666666666,201.5,4.99,1978.31,34.94,111.33,28.2,1978.31,-0.0019795286905596116
2006-05-01,1290.01,23.22,73.88333333333333,202.5,5.11,1950.16,35.1,111.69,27.66,1950.16,-0.014331524392518133
2006-06-01,1253.17,23.44,74.49,202.9,5.11,1890.73,35.37,112.39,26.69,1890.73,-0.030948422606665166
2006-07-01,1260.24,23.66,75.85,203.5,5.09,1895.79,35.59,114.1,26.63,1895.79,0.002672640319854132
2006-08-01,1287.15,23.88,77.21,203.9,4.88,1932.48,35.85,115.92,27.02,1932.48,0.019168513932525763
2006-09-01,1317.74,24.1,78.57,202.9,4.72,1988.15,36.36,118.54,27.66,1988.15,0.028400405966867704
2006-01-01,1363.38,24.36,79.55,201.8,4.73,2068.23,36.95,120.68,28.62,2068.23,0.039488610926254504
2006-11-01,1388.64,24.62,80.53,201.5,4.6,2109.68,37.4,122.34,29.03,2109.68,0.019843108188327102
2006-12-01,1416.42,24.88,81.51,201.8,4.56,2148.69,37.74,123.65,29.41,2148.69,0.018322076895043737
2007-01-01,1424.16,25.08,82.05666666666667,202.42,4.76,2153.85,37.94,124.1,29.33,2153.85,0.0023985843124659477
2007-02-01,1444.8,25.29,82.60333333333334,203.5,4.72,2173.44,38.04,124.26,29.44,2173.44,0.00905422739432303
2007-03-01,1406.95,25.49,83.15,205.35,4.56,2097.4,38.0,123.96,28.26,2097.4,-0.0356126834025137
2007-04-01,1463.64,25.72,83.74000000000001,206.69,4.69,2167.83,38.09,124.03,29.07,2167.83,0.03302818480061677
2007-05-01,1511.14,25.94,84.33000000000001,207.95,4.75,2224.59,38.19,124.14,29.68,2224.59,0.025845961756757355
2007-06-01,1514.19,26.17,84.92,208.35,5.1,2224.77,38.45,124.77,29.53,2224.77,8.091051301681868e-05
